Index,Score,A_abd,A_flex,A_lat,delta_abd,delta_lat_1,delta_lat_2,delta_lat_3,k_lat,t_abd,t_flex,t_lat,t_lat_delay
44,583.3604705173009,0.05502277413912593,0.07561947713982535,0.05008284080068455,2.15678945538922,2.494327970988802,1.6800376573580245,2.180236273952119,0.5703332069222268,0.07253489695089854,0.35271953959936675,0.19578057591987746,0.17037413148215372
23,595.1814199193772,0.05270153708567358,0.07906532935786004,0.0502258052903975,1.8334130600580187,1.9988474410209864,1.9540867737719902,1.4266619809724408,0.5367988770686185,0.0965698914195852,0.3099483513313637,0.3213228964890683,0.19797305668300094
20,626.063356862253,0.050904635325165454,0.08461303968013736,0.05016826563100261,3.1227919370508124,2.7078721376358894,1.0514853355365492,1.4759629554234628,0.507026098286502,0.1024548473111107,0.3242446417781241,0.34760285337147623,0.18645286049873167
67,684.7215526441114,0.0545172163418595,0.07436110650334696,0.06308588019273274,3.041551297287587,2.7680106972874676,1.0187619220205284,0.7842692456548148,0.5437446541321085,0.06826559163305465,0.3564355259911315,0.38381058125974676,0.17269805910623218
78,686.4630101977674,0.06764674956352072,0.07128440245005051,0.0534758981599807,1.076604505259848,2.321818014171022,1.6750861181045185,0.6243403136143603,0.8098119085825594,0.23161563700572352,0.3286399616972471,0.3624995068252742,0.2415382954123108
90,688.3612223807575,0.050061548784963675,0.0874904060160386,0.055480026411417846,1.9252751406918645,2.828032948285847,0.28456374729293343,1.8811525632775288,0.5000333350331002,0.1595469246641376,0.3836864685217662,0.4462796660118058,0.16574734791115578
65,691.7054656315892,0.05173616848717939,0.08460836965595685,0.05760162097346961,2.2724581466459393,2.137746601586942,0.7599272879473427,1.5170018906282206,0.5111486703493348,0.1052864059052837,0.3377360226093533,0.3428033902764911,0.18793431939684002
57,699.159980259492,0.05521785245539666,0.08692088829070335,0.054027710344498034,1.949698719758771,3.0882358675593418,1.7111031049082404,2.138056779463776,0.5432996333735206,0.21836692519961867,0.3539564760796724,0.19670029526104438,0.10023961451115564
22,714.2674070272624,0.05055686195813038,0.08586267200325756,0.05970125930518163,3.1002545693112507,1.9457584499430625,1.0632142879119788,1.4074803750856058,0.5008464771754773,0.0055325234703554466,0.4015376377550661,0.3221000612106667,0.24377453481443576
86,714.5696460230738,0.053694451091883665,0.06995346115158044,0.06543850390828428,3.132356884304665,1.8418015764981246,0.7650472496167606,2.83508545206795,0.6748981010165177,0.18672671248044825,0.4361609056792618,0.21777436306791037,0.2217965070768608
66,730.5006823427485,0.06494891880567753,0.08771098626253358,0.05138651772969506,3.019534400765645,2.6885911041107726,1.3329604082656459,1.4416096071521614,0.5734326571171465,0.12724661604720558,0.38486274703590917,0.3576614234493526,0.15878238041462245
71,730.7566495700626,0.06778852228465676,0.08605875399336872,0.05032662591809269,1.3970826347293817,2.3968265556023938,0.19158406466126443,1.3665649558089386,0.6260742330282855,0.016385412268186322,0.2883854511471844,0.41387404899682734,0.14998694736818027
69,738.3213830120163,0.05050624230793002,0.09345375570571814,0.05500102179377152,0.8753777983457057,2.01545248990903,1.1381675039884813,2.005060720259387,0.5044603268578762,0.17100513541766715,0.2301422281568553,0.22639898240081607,0.17704212951240622
21,741.6045731726972,0.051970613286682586,0.08637541523400272,0.0616396624942656,3.128115199776992,1.9368002645981814,1.08879220794576,0.24277983407210907,0.5008139039096899,0.01328273500895634,0.412504793400272,0.32933111915172836,0.24548172677527474
33,773.0710979170907,0.08443108586114872,0.08039616551018647,0.05014752721610235,2.026311380896455,1.7732417531397346,1.7883568624541633,0.5550399930395455,0.6153594128045641,0.2940223058419182,0.08339475649916855,0.3529450610086528,0.2017131015421455
27,791.8423036243245,0.09512962337043715,0.07120711754900921,0.05113608489125947,1.8751038684180752,1.7449159746153333,2.510211830925936,1.7173429995632434,0.6596374564315131,0.0542592529186664,0.34265303544431425,0.41166772504261406,0.2238013626266987
24,796.3507466055812,0.09291553154532534,0.07739823305852983,0.05157361866349437,1.837199768399456,1.9767567561410533,2.045157210958049,1.353723090394194,0.5062678111710786,0.09981162731997385,0.2944388551597076,0.3780793571384302,0.1954667169085751
43,798.5294770187978,0.06836938459303832,0.08420234584845966,0.056257597512102006,2.7168807812047264,1.648047426008903,1.2258833282811321,0.6499181907680294,0.7390413643935032,0.1576706954743726,0.164484502416925,0.2605785792247673,0.24985419009999155
96,819.3087993662742,0.0854197091602769,0.07793498683678787,0.05120805186531478,2.5227104256426913,2.493929999820994,1.5398363478776889,2.1963906160305267,0.8713025590979591,0.39420086403745225,0.4488938779629529,0.42917190403345895,0.12830579355830343
28,831.431428197683,0.06322970184007935,0.08158700083482959,0.0670571016008023,2.2813420398994917,2.583771321796422,1.8474594250126062,2.9788526259984773,0.5947591658688948,0.13145408817074522,0.3719017107446855,0.3042746690275967,0.21952776980656205
73,840.2013367060669,0.07364854433248426,0.08519923078469163,0.060131794043551325,2.472904364311364,1.9167855233569009,0.4996464195904844,1.6756296811103706,0.6037943104471104,0.07962006877002396,0.2558125723477003,0.3325339179571984,0.1957472591936613
85,863.4926244302358,0.09421834762288833,0.07267950760089129,0.05847590968795021,0.14948241455000244,1.9617062094412137,0.8852909657201037,2.126556786185251,0.6502619127469789,0.10404319476220206,0.4843415238670602,0.23055268143256663,0.14151843752028603
97,873.892980685357,0.07181579968561522,0.08529619609464854,0.0610506067332307,1.1441749573666835,3.1404001998543545,1.5984166853501276,0.5487612376070261,0.7271461504648793,0.2080635848943472,0.3091428722273074,0.27824673106074316,0.11177613137373135
72,875.50151112113,0.08291037748613234,0.0790580508467331,0.06460987420010661,1.6122929427279673,2.1891075850180846,0.9341362763682509,2.3220070412147837,0.5518067870949518,0.09234693381911235,0.4587326258568788,0.2542491940420941,0.1855426350657377
82,884.854045006552,0.0801897570721131,0.06492152014395748,0.06990281035369142,1.6692868778448084,2.894392525150553,1.1865046636566712,2.2231318833889406,0.738111073083465,0.041459858399895994,0.3684103078238799,0.4017537029098962,0.20455694261937882
59,897.6632930603555,0.06250203216852701,0.08026167311563218,0.06423467658530514,1.4653326424565212,0.43840702477185567,3.1215973940945636,2.591426496661167,0.9474987226634786,0.363645165749278,0.2796007044900826,0.36775056863652283,0.2177894228429664
12,929.6224188422183,0.07237141497475938,0.09973696467352995,0.056353227923143165,2.684565219509205,2.865651199519885,1.2039393372094367,0.06749838851968036,0.62764066937149,0.09527271779009677,0.45503310638601974,0.008933155594954167,0.12311059743643438
81,959.7575694367997,0.06267858925191719,0.08908224982955029,0.07438567423044112,1.2289907048884934,1.5861206569532342,2.427615317662669,1.1771680113899814,0.5515962638341891,0.29865016497796665,0.16068840899827602,0.3866797664377342,0.2303565796193714
45,967.5983106259121,0.0759566962191858,0.06740824467615766,0.07896179209313069,2.4088569103883786,0.8544180976021734,1.7111952457885475,2.7013707478554734,0.6614249648161834,0.06846198185502333,0.3546661396327352,0.06195096364786842,0.16677906671718598
99,979.7090264773719,0.07836973175763928,0.06928843013620227,0.08307909141193695,1.5945303295961124,1.8866773212099053,2.3201061718232987,1.2470142671818973,0.5115331127145576,0.1534536591997207,0.3273849493915314,0.16782060689977635,0.01885752630511993
70,1007.1757230312036,0.060664059865283254,0.08983011977953298,0.07722239507105802,2.6600866081869055,2.923241919924533,1.7998627104232205,1.0356943465305193,0.5912364930724198,0.14092935393497472,0.40456915599759113,0.3194042797961564,0.22457864072160955
93,1008.9797202067447,0.05764652611509266,0.0757572228730634,0.08677778467653666,0.9995706252407432,1.216067528127673,1.9181162667764284,1.4373316119457853,0.5816242197787839,0.4846524455966442,0.24888126666290056,0.37146930886267326,0.23753331296018237
76,1012.3915213443457,0.07783988253769211,0.07730797074864597,0.0818006371267839,2.3680149945583797,2.467133041158405,1.5037925968326094,1.4806368636704774,0.502301146057807,0.13477567012072542,0.3138124340940398,0.3070703067435959,0.2490907935112578
2,1025.0869789370615,0.07401400189973126,0.07236982386728245,0.07581070817605293,3.034734707130708,2.626277506373442,0.44348525232827574,1.9594674160056507,0.8416774311965785,0.1722877169159968,0.29532053487345683,0.3765049205670778,0.14428306354175413
63,1029.3534263604627,0.07067189624818378,0.05820275433853511,0.09436149555943885,1.988326312687317,2.821290602544701,2.172144325155178,0.1947580734925487,0.516505683260809,0.09390251385831878,0.3053526039362128,0.24351467249521191,0.007926853023610264
79,1084.142187246313,0.055441293372789545,0.09220057186258168,0.08560880268008197,1.5424055775792245,1.7261148866340545,0.0008755367575676853,0.9341525689861994,0.5206384022220667,0.06069153369594113,0.2674194362350178,0.4596848495753251,0.11795461117655674
7,1099.9232751606942,0.12249802456709825,0.0688685169797098,0.05888845876706157,2.2666523105463745,0.6548316007837969,0.39504638853794816,0.7401766544223415,0.8054604561924725,0.42587466512189953,0.4831105409063697,0.25750521878239885,0.15248611468370007
32,1112.0630554914605,0.07098692081304754,0.09594946837808377,0.06870752896462617,2.869881590731097,2.794344747915924,2.742535857414748,1.4992285794461706,0.8894789293314583,0.08113006983709448,0.2867753112432038,0.49411549447130776,0.14448146171426002
61,1138.6711070664348,0.11450493294650693,0.05138284023078721,0.07842791990039022,1.730595808449801,2.2762453505491425,2.9318294206149726,1.6158914906129704,0.6786931344756342,0.42735587517091866,0.20692840133199217,0.3954740487567209,0.10864590260369261
68,1152.84307406517,0.08907733024521591,0.09995499256663705,0.07102775686818959,2.7827439008720085,2.577770487345637,1.55184476543139,1.1318115869001368,0.5294493548891516,0.0490334396310874,0.31888095705058667,0.3068492537804427,0.20834428257777857
38,1214.0324694835567,0.07590265931413076,0.060522889181858754,0.09379454743614667,0.0704649524867269,1.5565939757780387,0.17181780270558256,1.7092561850630268,0.7596004259923455,0.20317523446599023,0.43543306681731053,0.24035531991251913,0.1785050464322982
29,1312.7471077730825,0.08233822997564881,0.07608388901355637,0.09831158054425451,2.912349954166327,2.862044991999339,2.572259119136674,2.7395212239461353,0.5872048775539938,0.21143716458321737,0.3197750972048696,0.3478215122034052,0.20819415639799374
15,1326.061275708222,0.10873806614898707,0.09856564829980943,0.07470084358770106,1.0343238408598745,3.123613498468068,2.914611306969091,2.4246538804680338,0.5436308967614254,0.4560772044488017,0.03748325366523508,0.035329962914944224,0.13211931867839774
95,1407.055165698137,0.1358439645220169,0.07411100089437982,0.0748016540992563,1.6971829474157656,1.4978645740305587,2.8442163600386285,1.3158840042610427,0.6615147553420315,0.011958033679066636,0.3640618178648574,0.15237372582135122,0.0622922505911257
19,1419.5015459267427,0.1452821023511623,0.06406976670416022,0.07561168920256096,0.3468791572973105,0.22715497849548416,0.6279042560996669,2.4494833433292134,0.5945098451772087,0.39571605508270924,0.0075978091890685495,0.12835970702192384,0.02512257481367519
89,1419.5137560378798,0.09019507506129414,0.08348136484944284,0.0940138340941489,0.5566023483045568,0.6718154841166608,1.7594625743166237,1.7517358921788706,0.6996512413044819,0.12681972678598552,0.405246690585868,0.08563213597249766,0.18260845529044542
54,1450.6328933881093,0.13959479618161957,0.06594494232435272,0.072620582423616,1.7645388407777371,1.8594328756485021,1.64151833653252,1.6157208963468253,0.8834208870432235,0.11112888346599227,0.13230324502054608,0.03855701527454042,0.08141782352063742
75,1481.4667888549648,0.10257253876460187,0.0833442052123608,0.08987026708768145,1.84345170158697,2.6215294592552802,2.0813236756223037,1.3135860902509378,0.7790071821229038,0.2734813064461512,0.3471357231717886,0.26739588002583226,0.21525953605098047
64,1486.3862649890402,0.1311760086216685,0.07598749999613273,0.08472633043185021,2.1297756241086705,0.015128677532477264,1.9355133321905178,1.795698363138329,0.6048715448847668,0.15246240353598442,0.18489921737837495,0.12021691965851317,0.18709929692037883
91,1503.9553506181726,0.09721527256408527,0.08165581066862344,0.10382334209845377,2.6207395986427553,2.644843431490323,1.0479400299040664,2.01005283848341,0.5354196865092155,0.07646186570855996,0.11464074832627832,0.18381126014446833,0.21088507737667994
80,1507.1366264095773,0.08551657003245085,0.09635301460969763,0.09883833464025321,2.1970575242416728,2.1081944599358136,1.8673324993401172,2.485894330837942,0.588147439581686,0.16985892477339434,0.2942839485838412,0.17705777609319823,0.16142399228324567
98,1510.3659943430723,0.0654200448715484,0.05453551847137914,0.11657888521301163,2.056653638939693,2.026396091986556,1.366397282245185,2.3243198511352556,0.687444518875328,0.06502594020612967,0.29909626805888984,0.2448112768557683,0.2149868527092629
5,1548.658165344412,0.1454588814696933,0.05957648335628188,0.08275840518068417,0.9377681621079703,2.403366989966283,2.2555609212212056,1.8308834750411536,0.7167362962141683,0.3806133152728628,0.001813813736404657,0.25056709770011054,0.008985657165410221
13,1580.3086510960077,0.11673481080310699,0.055283213245208775,0.10328543600426579,2.533254171061406,0.13179687430871662,1.4107087562172012,0.95132890916785,0.6819291770892695,0.33901328251074536,0.3319804074083465,0.14332475662613264,0.09486250307359126
92,1580.6888453758647,0.12445988846725342,0.09097803979984237,0.07982204440169757,2.7688035137129132,2.186053793940372,2.557186653347736,1.0446933732097743,0.8233188057280818,0.03565681333218615,0.03007967282128099,0.14123991672720876,0.15712731620369957
56,1630.4235157422145,0.16983794233188315,0.07825042943293077,0.06106124262620941,0.5277872197095936,0.9834752470624251,2.385590029637488,2.804425467370274,0.617867458585714,0.04487489257694221,0.3325262272005582,0.13613126569701334,0.03847423115301363
51,1649.135861770762,0.10083983243299602,0.06781488414441791,0.09963103153502581,2.2151386991446116,2.988417121012469,2.143075932368782,2.5467626232652854,0.922163809052833,0.08621859056162867,0.24240056428849316,0.09701209189352833,0.22893028475156613
31,1695.5411034381812,0.05017799225922812,0.09022512858878279,0.1246344897554465,2.348227942651855,2.4199534188583653,0.8261637668986601,1.2028118326005113,0.5289784756359291,0.028290741746208686,0.2621931155791468,0.43050100518825996,0.18216093026923766
58,1748.974972823873,0.0760195739043342,0.09028173599394348,0.1124324074685564,2.4277084491770093,1.6724398906921951,0.9709501068933374,0.04328515158366164,0.7140789921709824,0.1852247223113944,0.4271833820092151,0.29648466703897075,0.23918671150319992
40,1771.8816895855925,0.08769732052584195,0.071043785732265,0.1181845788994429,0.751155187093612,2.6611640643629024,3.06460648129274,0.9898998905076631,0.6949526248059077,0.03434784820414069,0.317566377146405,0.29025621776919697,0.08580645714298289
62,1825.3481276544378,0.12017794636346861,0.08258722755895431,0.10698118827370467,2.5744608333910874,2.471372496228415,2.6184926199895915,1.2600043531686818,0.6426551285909143,0.0022312280655217287,0.2529621970728606,0.1583560433576603,0.2000191706739134
74,1840.6279708611748,0.09557920764088977,0.08100574292051028,0.12163262498864033,1.2853598593904296,3.050874423904217,1.3687078099612335,1.8152993432978455,0.5725469470124338,0.217563715423135,0.3701752761514764,0.4312614594102457,0.13666314328207674
35,1854.5274086696936,0.15871642454137574,0.08811459397905791,0.08504329996256277,1.622756444697031,2.3383721524759475,1.409081742945591,1.8454778631736024,0.5755596924966727,0.4996766154904826,0.1785640625164157,0.3988847411515984,0.23321851398495913
9,1857.0105431424347,0.1431556518759548,0.07738506600578952,0.09319092334764861,1.4908769695917365,0.5375686039061034,2.137825756577322,2.453498399737921,0.7890229517647902,0.41609707031957166,0.35771127548111364,0.02011453707059857,0.021853300609669057
88,1910.9511069429486,0.14964194810242237,0.06246531548431064,0.10727175352602547,2.8404192990380785,2.3884609353732373,2.0051782322848277,0.32342010886072825,0.5639798295502498,0.3309724538154138,0.23457215175438761,0.20198500464721134,0.09095947881356937
50,1951.5523454459535,0.19293632864570126,0.05726025574613685,0.06827470449369881,1.9038693094653452,1.146615097292719,1.9599095970516882,2.3306247746115814,0.8455339073250087,0.1937266755876077,0.4464578620088776,0.19361307142811673,0.20329037071214723
42,1961.9955641897034,0.13662302681824479,0.09212664496894861,0.10338446927246314,2.934613320911204,2.35551970854679,0.5009322620549219,0.458730442290031,0.6064598065526182,0.12084925547168113,0.41770951817845564,0.4956106952439743,0.21110419487013848
30,1991.3186214834755,0.10501605415710277,0.0841229989976426,0.11527575932926012,1.7727901603864225,2.195314550308752,1.5798339773174632,0.3755181652216739,0.7623797894918914,0.2783232633466895,0.20644655002969922,0.28656203585886914,0.23453093048260015
39,2121.6420137493424,0.19698641635892783,0.07879382162077815,0.0672466719683517,1.6673554380450781,2.9370539409891907,0.6114841368914585,1.2369601866607434,0.8152708853836694,0.30744862439466825,0.4696708551949841,0.4426662290443931,0.13665515661545005
4,2183.5480875090234,0.16729965030002453,0.07343537744485415,0.10737086042916252,1.4958862189538256,1.207302374581131,0.758621523872787,2.1715610712632496,0.5641760231695635,0.383113419219503,0.05840000391220329,0.07782748289226687,0.12045917114069662
8,2213.6298660582706,0.18228027041960143,0.09295060760432909,0.07533747911982847,1.1971899376979778,0.7205353147005196,0.7051855530971631,0.7374822560604185,0.9469937991306487,0.1730942901893216,0.246452955404467,0.007618155197956,0.11397097410254192
37,2263.6198208407145,0.09889747660397177,0.06342871269872855,0.1477748152836199,2.100071434954095,2.083996084597271,0.8899445565697235,1.1319112143337233,0.5366718328123292,0.07283204845190741,0.2668172811172698,0.27429452089007134,0.10551654264338589
83,2391.9220138992123,0.07055145975700672,0.0772304780657678,0.15646668400234198,2.333220368144429,2.9826915325373866,0.3957831079532801,1.568103040288099,0.535853011055677,0.2456531131633441,0.19364184591955644,0.3431964143589111,0.1967838299518346
26,2396.9358840856885,0.199680516522524,0.0886888589554576,0.0884152125003237,0.01939671184841707,2.1466228960238047,1.8398958137824648,1.3392631222207012,0.5174673899187284,0.11726705558732986,0.2993764238443467,0.37565843255173004,0.19201819657449157
1,2416.2983334741425,0.13250548109271354,0.09116964415300008,0.11772815615820986,2.58134776895626,2.441793489588827,0.1745049379343298,0.47563648362483335,0.8376181699904266,0.44505340518004366,0.21020712189810864,0.4973978607014949,0.04168266564305864
55,2419.030045467464,0.08826838011141458,0.0621488760011204,0.15829026419104159,0.8059105883904454,2.271246480305522,2.6947284689300037,3.123939398909315,0.5249559334615681,0.019763223594924557,0.3066233997302683,0.2686738918628158,0.16254825414287333
6,2420.5397157886646,0.11687473223733173,0.05521656704709529,0.1397411906878434,0.9563640021013137,1.6629104165058763,0.9881426330390436,1.065478320218534,0.7170969992014542,0.2652105428397652,0.019061451657461204,0.18539600446452792,0.16675735261505345
49,2723.770230974886,0.11269211032883689,0.0818223540685059,0.15044763151181312,1.0739293205136746,1.5070083461253723,2.298835592253959,3.139796893676406,0.6425031799826487,0.2341646649718055,0.08660150267371722,0.20805685519747721,0.12350738624303932
14,3097.889811372831,0.1796427708454838,0.05151003230682137,0.1510532461327651,0.6820207352218962,1.4489893062154642,0.028939414067063313,1.5638079647587373,0.5515887589672013,0.15770197051559254,0.1225558001234966,0.4195766777339339,0.05901529990810994
77,3182.4833447296674,0.05950561685854921,0.09520982214491965,0.1750384801213746,2.060352780791862,2.729485426819254,0.6348048144758762,1.930389876105347,0.6338893709883298,0.11672511106819075,0.4203707081537598,0.2833346129852838,0.12952933603829248
18,3459.398524284535,0.12754153442445035,0.05381989003820536,0.16357926079514185,0.3210674207256015,1.2454982588532635,0.3234690910025472,0.8755052173532292,0.8588899181375436,0.4699804853722788,0.23918092506481747,0.4734081304674656,0.056677718607840766
11,4118.82305741403,0.13109729372204382,0.08309127713273352,0.16863037017381266,2.7223426951055436,2.246577425826936,1.6279146897138128,2.9824955761153,0.973988487781114,0.3560215598144553,0.43839245597965987,0.11453401670325603,0.09637817840564011
60,10000662.204924375,0.0803366131646654,0.07236017710744966,0.07236127246775942,2.8137738043169316,1.417175694863211,1.1358428310446036,0.8861240392518864,0.562132958607781,0.057110951544728464,0.39468102590754395,0.3333794679927723,0.14777211506639937
3,10000888.892923828,0.06308520759571,0.05066842990665169,0.1612278807238964,0.9626603237109771,1.415287177049295,0.4150100005437305,1.1058091286321352,0.9116238522882594,0.0515981135398767,0.3936823240014187,0.27730274811991273,0.09542625293048337
0,10001078.821406435,0.11347502030088044,0.08249075967711901,0.12135134847479467,2.2706128354615376,1.4526022544220119,0.2884016507799905,0.14876687043641063,0.9369451621005654,0.16046539918569508,0.48420441090070376,0.17578207972676158,0.21714970987534338
84,10001237.9437807,0.11022060484547852,0.06719534640680579,0.19278999810451186,2.972247387600904,2.5477501524446753,2.2357273444630863,2.3918316913355224,0.6192641793769945,0.022400223332097804,0.21563882705860676,0.48236455599103284,0.17456875731703655
34,10001376.056859978,0.0654760364341366,0.0689879593547395,0.11080298953169102,0.6862310484192462,2.5478010538440214,1.9664435050507587,2.0525601795062194,0.7267083390320751,0.2001704127278813,0.3719292821300404,0.17726892871489597,0.17986539245832942
48,10001382.3872942,0.12119361278277643,0.07289493103912842,0.09004277956256407,1.5118670122178766,1.8307607991253627,2.754868249852873,2.919401947726666,0.7038357472248247,0.17526624614435393,0.49746332056985365,0.10325892650927057,0.14163002762446103
36,10001497.978926076,0.05755268850897707,0.07397356580409101,0.1353590936740935,2.4984994828579925,0.9473360432575099,2.230020806317241,2.2350121818832145,0.653766561436461,0.1406192842241929,0.22103526854595357,0.2108215202033275,0.1548715933755353
41,10001542.372131085,0.16001067421515774,0.09512286784958865,0.0813902626411919,1.3288998214979593,1.3093653456654788,2.3349189744016297,1.9458739036175965,0.9944018870971386,0.0009383475990011603,0.3802777836285364,0.4624379550687157,0.15475575984793052
52,10001731.101031916,0.17886164966981033,0.07006265238218448,0.12969094835022962,2.6012302818978013,1.3401726701479182,1.4833793990583577,2.086320406584002,0.6700690362535826,0.1457299343251529,0.4726286303659137,0.16115820913625933,0.17128527857611003
25,10001738.75996073,0.05948988939997034,0.07979272835161091,0.1340258731028451,2.036547500928914,2.7162917011878123,2.471511641353801,1.7305885808332526,0.6892113405062115,0.23474796466104444,0.19237435738707376,0.3154446642254993,0.19297204527306971
10,10001997.282662384,0.08011585598754604,0.09365653950269986,0.19304258046946804,1.3568208848551788,3.02614077312796,2.9314418126754513,2.4327089927097227,0.6256187768629444,0.05483856074188681,0.15353276362645418,0.45209087070257903,0.21623545571523362
17,10002074.20325875,0.09281948386400599,0.09794111858663962,0.17438287515871284,1.1991293135557513,1.0915148096944798,1.311302020694631,2.050319903754339,0.637749007208555,0.24532890496600795,0.49789017559653365,0.22565072860975022,0.1642780437715755
46,10002192.735374648,0.05731426979388193,0.07499666698648094,0.19782817125881066,2.1640192561871956,2.5058335354000336,2.050401091320782,2.25666610084605,0.7846518914232453,0.03277977039794257,0.2258886298591017,0.15862588473539596,0.11493787204690875
53,10002563.142814815,0.15273496844193662,0.07629289376424474,0.14313124523159487,1.1761797718730538,2.0516055394374866,1.277140355482034,1.8978776808227604,0.5789548908647079,0.2591432141613715,0.3933035509951689,0.23666966324251104,0.13213715747202992
47,10002695.296157224,0.10696210627247751,0.06004928791256081,0.1817121117344059,1.3627477773310144,0.4934222737113383,1.4420875300577343,2.6516057736563297,0.5598207125424394,0.33115694483232705,0.27450771368848337,0.06735605543484599,0.07109163841818743
87,10002902.697442342,0.18606343044763496,0.07938190735099165,0.12982467408099008,1.407902304832673,2.249701275440898,1.2579326996730948,0.7931871149312413,0.6025918805454602,0.00038642969874477795,0.28139754216237434,0.2965179271909076,0.18956049151832605
94,10002951.20465261,0.1701912693076299,0.09780443693472834,0.14041366854695783,1.7994363703971896,1.3275799117269171,1.4428487330454876,1.652209230083124,0.9795881952475732,0.08717218010829386,0.3427669731104065,0.00020374692331126543,0.16842711332680863
16,10003330.107201625,0.1279922554991449,0.06540648285595435,0.18577902300323051,0.4043670565790049,3.112681886122291,1.5671802935736092,0.746213177460691,0.5594368157399767,0.17428468001849207,0.13221462315785593,0.21775274993322086,0.17032653916735088
